source_file,case_id,keyword_score,quoted_text
fraud_core,23833,2,“이 사건 주택의 임대차보증금이나 월세를 왜 주지 않느냐. 나도 모르게 계약이 되었느냐.”
fraud_core,23833,2,“이 사건 주택의 임대차보증금이나 월세를 왜 주지 않느냐. 나도 모르게 계약이 되었느냐.”
fraud_core,25032,2,"’, 내용 : ‘위 당사자는 수원시 팔달구 …(중략)… 임차인 B이 준 중개수수료 3,000,000원 중 각각 임대인이 1,500,000원 씩 부담하기로 하고 쌍방 합의 하에 (후략)…’"
fraud_core,25435,2,"‘고의부도’ 준비 사실을 대한주택보증에 숨긴 채, 2009. 9. 9. 대전 중구 탄방동 소재 대한주택보증의 대전지점에서 별지(2) 기재와 같이 (건물명 3 생략)아파트 25세대에 관하여 임대보증금 5억 4,320만 원 상당을 대한주택보증의 임대보증금 보증보험에 가입하였다. ④ (건물명 2 생략)아파트 보증가입 피고인 1, 3, 5, 4는 위와 같은 속칭 ‘"
fraud_core,25435,2,"“2007년도에 임대주택법이 변경되어 임대사업자들의 사업환경이 악화되었다. 그래서 이를 타개하기 위해서 여러 방법을 생각해 보았고, 일부 세대에 대하여 허위로 임대차계약을 체결하여 대한주택보증의 임대보증금 보증보험에 가입을 한 뒤 나중에 부도를 내는 방법도 여러 가지 대안 중에 하나로 검토하고 있었다. 본인이 공소외 4에게 ‘"
fraud_core,25435,2,"“피고인 1은 공소외 34에게도 공소외 4에게 설명하였던 대로 아파트 임차계약을 체결해 주면 고의부도를 낼 것이고, 이후 임대보증금에 대해서는 대한주택보증으로부터 지급받아 사례를 하겠다고 제의하였다는데, 맞는가요?”"
fraud_core,25435,2,"“2008. 1. 내지 2.경 피고인 1과 공소외 4를 (건물명 2 생략)아파트 15층에 있는 피고인 1의 사무실에서 3~4차례 만났는데, 그때 피고인 1과 공소외 4가 임대주택법상 임대보증금 보증보험제도에 대해서 말을 해 주면서 공소외 1 회사를 고의로 부도를 내겠다는 말을 하였다. 당시 피고인 1이 주로 법이 잘못되었다면서 허위의 임대차계약서를 작성하여 보험에 가입을 한 후 부도를 내면 대한주택보증으로부터 돈을 받아낼 수 있다고 하였다.”"
fraud_core,25435,2,"“피고인 2가 위와 같이 공소외 3 회사를 설립하여 주고, 본인에게 임대차계약 명의를 빌려주게 된 것은, 본인이 피고인 2에게 임대주택법상 임대보증금 보증보험의 강제가입제도의 문제점 등을 설명하면서 ‘"
fraud_core,25697,2,"'이라고 한다)을 매수하여 2017. 10. 20. 소유권이전등기를 마쳤다. 나. 원고는 2017. 11. 8. 피고 회사와 이 사건 부동산에 관하여 영업위탁계약을 체결하였고, 주요 계약 내용은 다음과 같다(이하 '"
fraud_core,25697,2,"'만이 등장할 뿐, 개인 D은 기재되어 있지 아니하다. 6) 피고 C이 이 사건 임대차계약 체결 당시 교부받은 위임장 등에도 수임자가 피고 회사로 기재되어 있고, 계약 체결 당시 E의 직원이나 부동산 중개인 등도 개인사업자 D에 대한 언급은 별도로 하지 아니한 것으로 보인다. 당시 공인중개사 사무보조원인 I는 이 법정에서 증인으로 출석하여 '"
fraud_core,25697,2,'보증금 반환에 대한 책임은 ㈜B에서 책임지기로 한다'
fraud_core,25711,2,‘피해 회사와의 근저당권설정계약 당일 C에게 “
fraud_core,26585,2,"""이 사건 신탁계약에 따라 소외 회사가 피고에 대하여 가지고 있는 신탁계약 위반에 따른 손해배상채권 중 청구금액에 달하는 금액"""
fraud_core,27473,2,"""주택임차권, 접수 2001. 3. 23., 접수번호 제4574호, 원인 2001. 3. 15. 대전지방법원 홍성지원의 임차권등기명령(2001카기66), 임차보증금 50,000,000원, 범위 3층 123.65㎡ 전부, 임대차계약일자 1999. 11. 20., 임차권자 피고인 1"""
fraud_core,27799,2,"‘이 사건 건물’이라 한다)을 임차한 것이 아니었음에도 불구하고, 피고인이 2007. 1. 31.경 대구지방법원에서, 마치 피고인 및 위 회사가 진정한 임차인인 것처럼 위 공소외 1 및 피해자 공소외 2로부터 보증금 300만 원에 이 사건 건물을 임차하였다는 내용의 ‘"
fraud_core,27859,2,"‘이 사건 주택’이라 한다)에 관하여 임대차보증금 6,000만 원, 임대차기간 2017. 7. 14.부터 2019. 7. 13.까지로 하는 임대차계약(이하 ‘"
fraud_core,29513,2,"‘이 사건 건물’이라 한다)를 임대차보증금 8,000만원, 월차임 250만원(부가가치세 별도), 기간 2015. 6. 1.부터 2017. 5. 31.까지로 정하여 임차하는 내용의 임대차계약을 체결하고(이하 ‘"
fraud_core,29513,2,"’라 한다), 그 무렵 D에게 임대차보증금을 지급하고 이 사건 건물을 인도받은 다음 2015. 5. 27. 이 사건 건물을 사업장 소재지로 한 사업자등록을 마쳤다. 나. 원고는 2018. 10. 1.경 C의 대리인인 D에게 2018. 11. 10.을 종료일로 하여 이 사건 임대차를 해지하겠다는 의사표시를 하였고, D은 이에 동의하였다. 다. 피고는 C과 부부였던 사이로, C을 상대로 제기한 서울가정법원 2017드합31708 이혼 등 청구의 소 계속 중 2018. 10. 12. ‘"
fraud_core,29513,2,"“원고가 D으로부터 8,000만원을 차용하고, 피고로부터 이 사건 임대차보증금을 반환받는 즉시 위 차용금을 변제한다”"
fraud_core,29978,2,"’이라 한다)에 대하여 임대차보증금 6,000만 원, 임차기간 2017. 8. 10.부터 2019. 8. 9.까지로 정하여 임대차계약(이하 ‘"
fraud_core,29978,2,‘협회 공제의 손해배상책임은 협회와 공제가입자 간의 계약에 따라 공제가입자가 가입한 공제기간 중 발생한 모든 중개사고로 인하여 손해를 입은 중개의뢰인들의 수 또는 중개계약의 건수나 그 손해액에 관계없이 손해를 입은 각 중개의뢰인들이 협회로부터 보상받을 수 있는 손해배상액의 총 합계액은 공제증서에 기재된 공제가입금액 한도 내에서 배상책임이 있다’
fraud_core,30120,2,“도급조건부계약 및 일반차명계약 현황(2008. 10. 15. 기준)”
fraud_core,31515,2,"""임대차계약일자 : 1996. 12. 12., 임차보증금 : 금 7,000,000원, 주민등록일자 : 1999. 7. 27., 임차범위 : 이 사건 부동산 중 15평, 점유개시일자 : 1996. 12. 21., 확정일자 : 1999. 7. 27."""
fraud_core,31550,2,"‘명의신탁’과 관련한 언급을 한 것으로도 보이지 않는다. C는 원고에게 임대차계약의 체결․관리를 위임하였다고 증언하였고, 원고도 피고에게 C의 사위로서 임대차계약과 관련한 모든 권한을 갖고 있다는 취지로만 언급한 것으로 보인다. 만일, 피고가 원고로부터 그 과정에서 ‘"
fraud_core,32975,2,"‘2019. 4. 10. 성매매알선으로 경찰에 단속되고 같은 해 6. 1. 임대차계약서를 다시 작성하였는데 당시 피고인과 G가 참석하였으며, 본인이 그대로 마사지업소를 운영하리라는 것을 알고 있던 피고인이 계약 명의자를 바꾸고 성매매 영업은 하지 말라고 하였다.’"
fraud_core,33049,2,"‘월세 계약이 대부분이고, 전세 계약은 몇 개 남지 않았다’"
fraud_core,33049,2,"“피고인 A는 도박 관련 채무로 인해 2017. 5.경까지 사채업자들로부터 본인 외 자녀에 대한 위협까지 받아 두려움을 느끼고 있었고, 결국 위 채무를 해결하지 못한 피고인 A의 요구로 별다른 준비 없이 갑자기 가족들 모두 해외로 출국하게 되었으며, 그 과정에서 I와 O 빌라 관리를 소홀히 하게 되었다. 이로 인해 금융기관 대출금 이자 지급이 연체되어 경매절차까지 진행되었고, 감정평가액이 시가를 제대로 반영하지 못하고 유찰되는 상황까지 이르러 결국 임대차보증금 전액을 회수하지 못한 임차인이 발생하게 되었다.”"
fraud_core,33699,2,"‘이 사건 물류센터의 감정평가가격이 37,000,000,000원으로 결정되었고, 금융권 여신금액 26,000,000,000원을 제외한 남은 금액 11,000,000,000원만으로도 피고의 2,308,500,000원 상당의 임대차보증금반환채권을 담보하기에 충분하다’"
fraud_core,33699,2,"’는 취지로 답변하였다. (3) 원고는 2018. 4. 18. 10:41경 신탁계약이 근저당권설정보다 유리한 방식이라는 취지로 재차 설득하는 이메일을 발송하였고, 피고는 같은 날 11:54경 ‘"
fraud_core,33699,2,’고 답변하면서 이 사건 신탁계약서의 초안으로 보이는 문서를 첨부하였다. 위 신탁계약서 제4조(수익자 등의 처분청구의 제한)는 ‘
fraud_core,33699,2,"‘는 취지의 내용을 삭제하며, ④ 임대차보증금 중 1,154,250,000원을 반환해달라는 등의 내용으로 이메일을 보냈다. (7) 원고는 2018. 4. 25. 15:03경 피고의 위 2018. 4. 25.자 요청사항을 반영하였다는 취지의 이메일을 보냈다. 위 이메일에 첨부된 동의서 양식에도 피고는 여전히 제3순위 우선수익권자로 명시되어 있으며, 원고와 피고가 주고받은 2018. 4. 26.자 이메일에 첨부된 동의서 양식에도 피고가 제3순위 우선수익권자로 명시되어 있고, 그 하단에는 ’"
fraud_core,33699,2,"‘라는 취지로 기재되어 있다. (8) 원고는 2018. 4. 27. ① 붙임1. 부동산신탁계약서 및 신탁재산 처분에 관한 조건(abc반영안), ② 붙임2. 부동산 담보신탁 신청 및 수익증권 발급의뢰서, ③ 붙임 3. 부동산신탁계약서 및 신탁재산 처분에 관한 조건(은행안)을 각 첨부한 이메일을 발송하면서 ’"
fraud_core,33699,2,"‘고 기재하였다. (9) 위 붙임1 계약서에는 피고가 제2순위 우선수익권자로 명시되어 있고, 이 사건 우선매수권 조항은 ‘"
fraud_core,34642,2,"'이라 한다)에 관하여, 의 실 운영자인 피고인이 본건 물건의 과반수 지분권자였던 황C, 노C1로부터 위 지분을 양수하는 계약을 체결하기는 하였으나, 위 계약이 체결될 무렵 황C, 노C1은 이미 주식회사 ◆(이하 '"
fraud_core,34642,2,"""박C2로부터 내용증명을 받은 사실이 임대차계약을 해지할 만한 사유는 아니라고 생각하였습니다."""
fraud_core,34667,2,"’라 한다)를 임대차기간 2010. 9. 13.부터 2015. 9. 13.까지, 보증금 1,000,000,000원, 차임 월 10,000,000원으로 정하여 임차하였다(이하 원고와 피고 사이의 위 임대차계약을 ‘"
fraud_core,35303,2,"’라고 한다)의 신축을 도급받은 건설회사(시공사)이다. (나) 피고는 이 사건 사업에 필요한 사업비를 조달하기 위하여 2007. 12. 26. 참가인 회사로부터 95억 원을 차용하기로 하는 이 사건 차용계약을 참가인 회사와 체결하고, 2007. 12. 27. 참가인 회사 및 원고와 이 사건 차용계약과 관련하여 피고가 제공하는 담보물의 관리와 처분을 위한 참가인 회사 및 원고의 역할 등을 정하기 위하여 이 사건 합의서를 작성하였다. 그 주요 내용은 ① 피고는 주식회사 한국토지신탁(이하 ‘"
fraud_core,36467,2,"‘H은행‘이라 한다)과 2억 1,600만 원에 관한 대출거래약정을 체결하였다. 2) G은 그 무렵 위 대출금의 상환을 보증하기 위하여 피고와 보증금액을 2억 7,000만 원으로 정한 전세금안심대출 보증계약(이하 ‘"
fraud_core,36467,2,"“본인은 이 사건 부동산에 주민등록을 전입, 22층 일부를 사용 거주하고 있으나 소유자와 실제 임대차 계약관계는 없으며 따라서 향후 귀사(원고)에 대하여는 어떠한 전세권의 권리(소액 임대차관계 포함)도 주장하지 않을 것을 확인합니다”"
fraud_core,36467,2,‘주택임대차로서의 대항력을 취득한 것처럼 외관을 만들었을 뿐 실제 주택을 주거용으로 사용·수익할 목적을 갖지 아니 한 계약’
fraud_core,36467,2,"“이 사건 부동산에 전입신고를 하기는 하였으나, 실제 임대차 계약관계 없고, 향후 전세권의 권리를 주장하지 않겠다”"
fraud_core,36467,2,‘임차인과 공모하여 전세자금 대출을 받은 후 그 임차인의 권리를 일부러 상실시키는 방법으로 담보가치를 되살려 추가로 주택담보대출을 받을 목적’
fraud_core,36678,2,"'이라는 기재가 있고, 계약서 마지막 부분에 시공사 기재와 함께 피고 대우건설의 법인인감이 날인되어 있으며, 위 각 임대차계약서 제21조에는 """
fraud_core,37602,2,’라 한다). 이 사건 임대차계약의 특약사항으로 ‘
fraud_core,38355,2,"’이라 한다)을 체결하였는데, 매매계약서 특약사항에 ‘"
fraud_core,38900,2,"""임대차계약일자 1996. 12. 12., 임차보증금 7,000,000원, 주민등록일자 1999. 7. 27., 임차범위 이 사건 주택 중 15평, 점유개시일자 1996. 12. 21., 확정일자 1999. 7. 27."""
fraud_core,38900,2,"""임차권은 임차주택에 대하여 민사집행법에 의한 경매가 행하여진 경우에는 그 임차주택의 경락에 의하여 소멸한다. 다만, 보증금이 전액 변제되지 아니한 대항력이 있는 임차권은 그러하지 아니하다."""
fraud_core,38900,2,""" 저당권·전세권, 그 밖의 우선변제청구권으로서 첫 경매개시결정 등기 전에 등기되었고 매각으로 소멸하는 것을 가진 채권자"""
fraud_core,39638,2,"’이라 한다)을 보증금 470,000,000원, 월차임 없음, 임대기간 2006. 5. 10.부터 2008. 5. 9.까지로 정하여 임차하는 계약(이하 ‘"
fraud_core,39638,2,"’이라 한다)을 체결하였다. 나. 원고는 2006. 10월경 피고로부터 고등학교 3학년인 자식의 수능시험 때문에 일시 사용했으면 좋겠다는 말을 듣고, 2006. 10. 31. 피고의 자인 E과 사이에, E에게 보증금 15,000,000원, 월차임 3,000,000원, 임대기간 2006. 10. 31.부터 2006. 11. 30.까지로 정하여 임대하는 계약(이하 ‘"
fraud_core,39657,2,“임대사업자가 임대의무기간이 지난 후 …… 임대주택을 분양전환하는 경우에는 다음 각 호의 어느 하나에 해당하는 임차인에게 우선 분양전환하여야 한다. 4. 선착순의 방법으로 입주자로 선정된 경우에는 분양전환 당시까지 무주택자인 임차인”
fraud_core,44094,2,’라 한다). 사. 이 사건 신탁계약과 그 특약사항(이하 ‘
fraud_core,44094,2,’은 ‘임차인이 속한 세대의 세대주를 포함한 세대원(세대주와 동일한 세대별 주민등록표상에 등재되어 있지 아니한 세대주의 배우자 및 배우자와 동일한 세대를 이루고 있는 세대원을 포함한다) 전원이 주택을 소유하고 있지 아니한 임차인’
fraud_core,44664,2,"'선순위임차인 총 보증금 1억 3,000만 원'"
fraud_core,44664,2,"""문제가 없는 집이니 보증금 반환에 대하여는 걱정하지 않아도 된다"""
fraud_core,44664,2,'선순위 임차인 총 보증금 및 임차 기간 추후 구두로 설명하기로 함'
fraud_core,48173,2,"‘이 사건 건물’이라 한다)를 2000. 3. 31. 원고에게 임대차보증금 2,500만 원, 임대차기간 24개월로 정하여 임대한 사실, 위 임대차계약이 존속 중인 2002. 10.경 피고는 주식회사 천광건설(2003. 3. 17. 주식회사 우리성건설로 상호가 변경되었다. 이하 ‘"
fraud_core,48346,2,"’이라 한다)을 체결하였다. ⑶ 소외 1은 위와 같이 소외 2로부터 ○○○빌리지에 관한 월세계약 체결에 관한 권한만을 위임받았을 뿐 전세계약을 체결할 아무런 권한이 없었음에도, ○○○빌리지 (층호수 생략)(이하 ‘"
fraud_core,48346,2,“공제계약에 관하여 공제가입자 또는 이들의 대리인의 사기 또는 계약의 성립에 중대한 영향을 주는 행위가 있었을 때에는 무효로 한다.”
fraud_core,50337,2,"‘로 하여 부동산 임대관리업 사업자등록을 마쳤고(사업자등록번호 1 생략), 소외 회사는 2018. 2. 14. 주주총회 결의로 해산하였는데, 피고는 2018. 5. 2. F에게 다음과 같은 내용의 위임장을 작성한 후 본인이 직접 발급받은 인감증명서와 신분증 사본 등을 첨부하여 교부하였다.   마. 원고는 2017. 2. 15.경 소외 I을 대리한 소외 회사와 사이에 천안시 서북구 J아파트 K호를 임대차보증금 35,000,000원, 임대차기간 2017. 2. 25.부터 2018. 2. 24.까지로 정하여 임차하는 임대차계약(이하 ‘"
fraud_core,50337,2,“보증금 반환에 대한 책임은 E(F)에서 책임지기로 한다.”
fraud_core,50391,2,‘전세 임대차계약이 실재하며 전세 보증금을 담보로 설정하는데 협조하겠다’
fraud_core,51258,2,‘2008. 11. 25.까지 보증금 및 임대료 등에 관한 계약내용을 알려 달라’
fraud_core,51258,2,‘임차인들의 보증금 전액을 공제한 나머지만을 매매대금으로 받았으므로 모든 권리와 의무는 삼종씨엔씨에게 승계된 것으로 안다’
fraud_core,52360,2,"'이라 한다) 중 G호에 대하여 보증금 4,000만 원, 기간 2017. 11. 15.부터 2019. 11. 14.까지로 하는 임대차계약을 체결하였다(이하 '"
fraud_core,54020,2,"‘대항력 등’이라는 표제로 제1항에서 대항력의 요건을 정하고, 제2항에서 “"
fraud_core,54987,2,"‘D은 이 사건 상가 K호를 2018. 12. 31.까지 소유권이전등기를 완료할 것임을 약속하고, 만약 이행하지 못할 경우 월세보증금 및 3개월 월세금을 반환할 것을 확약한다’"
fraud_core,55050,2,"‘이 사건 건물’이라 한다)에 관하여 2020. 7. 31. 공유물분할을 위한 경매로 인한 매각을 원인으로 한 원고 명의의 소유권이전등기를 마친 다음, 같은 날 주식회사 C 앞으로 (담보)신탁계약을 원인으로 한 소유권이전등기를 마쳐 주었다. ○ 피고는 2008. 4. 5.경 전 건물주 겸 임대인 대표인 D로부터 이 사건 건물 중 1층 대중음식점 298.00㎡(이하 ‘"
fraud_core,55050,2,"’이라 한다)를 임차한 후, 2020.경까지 계약갱신을 거듭하며 위 건물부분에서 ‘"
fraud_core,55087,2,"‘이 사건 건물’이라 한다) 중 3층 G호에 대하여 임대차보증금 4,000만 원, 임대차기간 2년으로 한 임대차계약을 체결하고(이하 ‘"
fraud_core,55413,2,"’)를, 기간 2015. 10. 1.부터 2020. 9. 30.까지 60개월간, 보증금 7,000만원, 월차임 275만원(부가가치세 포함)으로 정하여 임차하여 그곳에서 식당을 경영해 왔다. 그리고 그 무렵 원고는 이 사건 점포에 관한 상가건물임대차보호법 소정의 대항력 요건을 구비하였다. 다. 피고 C 주식회사(이하 ‘"
fraud_core,55983,2,"’이 있는 경우는 아니다. 원고는 또, 피고들이 건물인도를 거부하여 원고가 임의를 이를 인도받아 철거할 수 없게 되면, 장차 원고는 도시계획시설사업의 시행자로서 수용절차를 거쳐 이 사건 건물을 인도받아 철거할 수 있을 터이므로 원고에게는 계약갱신을 거절할 수 있는 정당한 사유가 있다는 취지로도 주장한다. 그러나 원고가 그 같은 절차를 거쳐 이 사건 건물을 수용하여 철거할 수 있다고 하더라도, 장차 그 같은 가능성이 있다는 것만으로는 상가건물 임대차보호법 제10조 제1항 단서 및 제7호 다.목이 규정한 ‘"
fraud_core,56786,2,"‘이 사건 건물’이라 한다)를 임대차보증금 1억 2,000만 원에 임대한다는 내용의 2012. 4. 9.자 임대차계약서(이하 ‘"
fraud_core,56786,2,"‘피고 A가 허위 전세계약서(이 사건 임대차계약서를 의미한다), 허위 재직증명서 등을 H은행 담당자에게 제출하는 방법으로 피해자 H은행을 기망하여 대출금을 편취하였다’"
fraud_core,57522,2,’란 기재 각 차임에 임차하는 계약(이하 위 임대차계약을 통틀어 ‘
fraud_core,59431,2,“위 제4조의 충분한 협의 결과 임차인 피해자 가족은 별도의 세대구성 없이 임대인 D의 동거인으로써 전입신고를 하기로 한다”
fraud_core,59463,2,"‘라 한다)에 관하여 보증금 5,000만 원, 월 차임 143만 원(부가가치세 포함, 이하 같다)으로 정하여 임대차계약(이하 ’"
fraud_core,59463,2,"’라 한다)를 마쳤다. 나. 한편, 원고와 C는 2019. 11. 11. 별지 목록 기재 부동산 중 각 1/2지분에 관하여 소유권이전등기를 마쳤는데, 원고와 C는 2019. 11. 11. 피고와 사이에 이 사건 상가에 관하여 보증금 5,000만 원, 월 차임 143만 원, 임대차기간 2019. 11. 11.부터 2021. 6. 11.까지로 정하여 임대차계약(이하 ’"
fraud_core,59463,2,"”는 취지의 내용증명우편을 발송하였고, 위 내용증명우편은 그 무렵 원고에게 도달하였다. [인정근거] 다툼 없는 사실, 갑 제1 내지 3호증, 을 제1, 2호증의 각 기재, 변론 전체의 취지 2. 당사자의 주장 가. 원고 1) 원고는 피고에게 이 사건 임대차계약에 관하여 갱신거절의 의사표시를 하였고 피고가 상가건물 임대차보호법(이하 ’"
fraud_core,59482,2,"“㉠ 피고인의 주식 2,420주(1억 9,300만 원)를 그 대금을 지급받은 후 차기 대표이사인 공소외 5에게 일괄 양도한다. ㉡ 공소외 5, 공소외 1, 공소외 4는 피고인의 지분 2,420주에 대한 대금 1억 9,300만 원을 2012. 5. 30.까지 현금으로 지불한다. ㉢ 공소외 5, 공소외 1, 공소외 4는 2012. 3. 21.부터 피해자 회사의 임대차보증금 2억 원에 대하여 피고인에게 채권양도를 하되, 2012. 5. 30.까지 1억 9,300만 원을 지급완료 시 피고인은 임대차보증금에 대한 채권양도를 취소한다.”"
fraud_core,59532,2,"’이라 한다)을 체결하고, 같은 날 G에 신탁을 원인으로 한 소유권이전등기를 마쳐 주었다. 다. 원고는 2016. 9. 27. 공인중개사인 피고의 중개로 C과 사이에 이 사건 부동산을 임대차보증금 60,000,000원, 차임 월 400,000원, 임대차기간 2016. 10. 9.부터 2018. 10. 8.까지로 정하여 C으로부터 임차하는 내용의 임대차계약(이하 ‘"
fraud_core,59532,2,"‘신탁자가 신탁계약체결 이후 새로운 임대차계약을 체결하는 경우에는 수탁자 및 우선수익자의 서면에 의한 동의를 받아야 하고(제11조 제2항), 신탁자가 수탁자 또는 우선수익자의 동의 없이 신탁부동산을 제3자에게 임대함으로서 발생하는 모든 손해나 비용을 배상할 책임이 있다(제5조)’"
fraud_core,60279,2,"‘대물변제, 차명, 이중계약 등 주택공급에 관한 규칙에 의한 정상계약자가 아닌 경우’"
fraud_core,60541,2,"’ 운영으로 발생한 주류대금이나 비품대금, 세금 및 공과금을 모두 지급하였고, 위 주점의 매출내역도 관리하였던 점, 반면 피고인은 위 주점에 관하여 위와 같이 임대차계약서상 임차인으로 기재되어 있었을 뿐 실제 주점의 관리에 관하여 어떠한 권한을 가지고 있었다거나 권한을 행사하였음을 뒷받침하는 아무런 자료도 보이지 아니하는 점, 피해자와 피고인 사이의 2019. 3.경 및 4.경에 주고받은 카카오톡 문자메시지에는 피해자가 피고인에게 ‘"
fraud_core,61740,2,"‘이 사건 주택’이라고 한다)의 소유자인 C과 이 사건 주택에 관하여 임대차보증금 180,000,000원, 임대차기간 2019. 6. 24.부터 2021. 6. 23.까지로 정한 임대차계약(이하 ‘"
fraud_core,63985,2,"‘이 사건 건물’이라고 한다)을 보증금 1억 원, 월 차임 500만 원, 임대차기간 2015. 4. 30.부터 2019. 10. 30.까지로 정하여 임대하는 내용의 임대차계약을 체결하였고, 이후 피고 D는 이 사건 건물에서 고시원을 운영하였다. 나. 피고 D는 소외 법무법인 F을 소송대리인으로 선임하여 2018. 7. 3. 원고 B을 상대로 권리금회수방해로 인한 손해배상과 필요비 상환 등을 이유로 374,025,780원의 지급을 구하는 소(서울중앙지방법원 G, 이하 ‘"
fraud_core,63985,2,“피고는 건물을 임대한 뒤 갖은 명목으로 임차인을 내쫓은 뒤 임차인이 마련한 설비 등을 그대로 이용하여 영업을 함으로써 부를 축적한 것으로 일대에서 악명이 자자한 임대사업자였습니다.”
fraud_core,64434,2,"‘C’이라는 상호의 가게를 운영하였다. 다. 이후 위 임대차기간의 종기가 다가오자 원·피고는 임대차보증금액은 그대로 유지하고 차임은 월 160만 원으로 증액하되, 임대차기간을 2017. 1. 6.부터 2019. 1. 5.로 정한 임대차계약을 새롭게 체결하였다(이하 ‘"
fraud_core,64434,2,”고 판시하고 있다(대법원 2020. 11. 5. 선고 2020다241017 판결). 이에 따르면 존속 중인 임대차 중 계약 갱신 사유가 모두 소진된 4년 초과 임대차를 제외한 나머지 임대차에 관하여는 개정법이 적용되는 결과가 되므로(위 판시 중 ‘
fraud_core,64434,2,‘(갱신되는) 임대차는 전 임대차와 동일한 조건으로 다시 계약된 것으로 본다’
fraud_core,65094,2,"""매장을 L 쪽으로 옮겨주겠다. K점은 매출이 많은 관계로 보증금 5,000만 원을 추가로 지급해야 한다. 보증금을 더 내고 K점을 운영해보라."""
fraud_core,65094,2,"' Q역점에 대하여 가맹점계약을 체결하면서 피해자로부터 2018. 5. 12.경 계약금 명목으로 500만 원, 같은 해 5. 17.경 중도금 명목으로 4,000만 원을 피고인 명의의 S 계좌(T)로 각 송금 받았다. 이로써 피고인은 피해자를 기망하여 이에 속은 피해자로부터 합계 4,500만 원을 교부받아 편취하였다. 4. [2018고단4379] 피고인은 서울 송파구 U건물, V호에 본점을 둔 주식회사 W를 운영하면서 '"
fraud_core,65094,2,"'이라는 상호의 프랜차이즈업을 영위하는 자로서, 2017. 6.경 서울교통공사가 주식회사 AU에 AV역 AW호 점포를 임대하고 이를 지인인 AX이 운영하는 주식회사 AY이 위탁운영하기로 한 것을 기화로 자신에게 위 점포에 대한 운영 권한이 있는 것처럼 프랜차이즈 계약을 체결하고 가맹점주로부터 보증금 등을 편취하기로 마음먹었다. 피고인은 2017. 6. 29. 서울 종로구 L에 위치한 E K점에서 피해자 AZ에게 """
fraud_core,67340,2,"‘피고’라 한다)와 사이에, 공제기간을 2002. 5. 3.부터 2003. 5. 2.까지, 공제가입금액을 1억 원으로 하되, 부동산중개업자인 공제가입자가 부동산중개행위를 함에 있어서 고의 또는 과실로 인하여 거래당사자에게 재산상의 손해를 발생하게 한 경우 피고가 거래당사자에게 발생한 재산상 손해를 공제가입금액의 한도 내에서 보상하여 주기로 하는 내용의 공제계약을 체결하였고, 이후 각 공제기간이 만료되면 이를 1년씩 갱신하여 위 공제기간을 2008. 5. 2.까지로 순차 연장하였다(이하 ‘"
fraud_core,67340,2,"‘계약단위’를 규정하고 있는 사실을 인정할 수 있고, 공인중개사법 제30조 제3항 및 제38조 제2항 제8호는 중개업자로 하여금 업무를 개시하기 전에 손해배상책임을 보장하기 위하여 공제에 가입하는 등의 조치를 취하도록 강제하면서, 위와 같은 손해배상책임을 보장하기 위한 조치를 이행하지 아니하고 업무를 개시한 경우 중개사무소의 개설등록을 취소할 수 있도록 규정하고 있다. 위 인정 사실과 공제약관 및 공제업무취급예규의 관련 조항의 문언, 조문 체계나 공제제도의 취지 등에 비추어 보면, 공제약관에서 “"
fraud_core,68048,2,"’이라 한다)을 체결하였는데, 이 사건 업무협정서 및 그에 따른 부속협정서 중 이 사건에서 문제되는 주요 조항은 아래와 같다. 이후 피고는 이 사건 업무협정에 따른 위 H의 원고에 대한 보험계약상의 의무를 그대로 승계하였다.  라. 원고는 이 사건 업무협정 외에도 소외 I 주식회사(이하 ‘"
fraud_core,68959,2,"‘G’이라고 한다) 명의의 소유권이전등기가 마쳐져 있었고, 신탁원부에 위탁자 피고 B와 수탁자 G 사이의 부동산담보신탁계약이 공시되어 있었다. (3) 한편 피고 C은 이 사건 임대차계약 체결 과정에서 원고에게 ‘"
fraud_core,69953,2,"‘피고 삼종씨엔씨가 원고와의 임대차계약을 승계하였고, 2009. 12. 31.에 기존 임대차 계약기간이 만료되면 재임대는 하지 않겠다’"
fraud_core,71560,2,"’라 한다)를 상대로 임대차보증금의 반환을 구하는 외에 구 상가건물 임대차보호법(2018. 10. 16. 법률 제15791호로 개정되기 전의 것, 이하 ‘"
fraud_core,72141,2,‘피고 협회’라고 한다)는 공인중개사법에 의한 공제사업자로서 피고 B과 공동으로 원고가 입은 손해를 배상할 의무가 있다. 나. 판단 1) 인정사실 다음 각 증거에 의하면 아래 각 사실을 인정할 수 있다. ① 임대인 F은 이 사건 임대차계약 체결 이전인 2016. 7. 7. 이 사건 부동산에 관하여 주식회사 G(이하 ‘
fraud_core,72502,2,’이 사건 L호‘라고 한다) 및 M호에 대한 각 분양계약서를 지급하며 공사잔금 완납시 위 각 분양계약서는 무효로 할 것을 쌍방 합의한다’
fraud_core,72793,2,"‘Q호 AE 1차 계약금 1,000만 원은 상기금액에 포함되어 환불되었으니 AX호 원고 계약은 무효임을 확인한다’"
fraud_core,72793,2,"‘AY호 AZ의 1차 계약금 1,000만 원이 위 금액에 포함되어 환불되었으니 BA호 V 계약은 무효임을 확인한다’"
fraud_core,72793,2,"‘BB호 BC의 1차 계약금 1,000만 원이 상기금액이 포함되어 환불되었으니 BB호 W 계약은 무효임을 확인한다’"
