source_file,case_id,keyword_score,has_article_num,quoted_text
deposit_dispute,41594,3,False,"’ 부분을 각 점유하고 있는 사실은 당사자 사이에 다툼이 없거나 갑 제4, 5호증의 각 기재에 변론 전체의 취지를 더하여 인정된다. 따라서, 위 피고들은 이 사건 건물의 위 각 부분을 점유함으로써 주택임대차보호법에서 정한 임차권의 대항력 요건을 갖추었는지 내지 위 피고들이 P로부터 임대차보증금을 반환받았는지 여부를 불문하고, 원고의 이 사건 토지 소유권 행사를 방해하고 있다 할 것이다(대법원 2010. 8. 19. 선고 2010다43801 판결 참조). 따라서, 원고에게, 피고 B, C는 위 ‘"
deposit_dispute,19136,3,False,"’라 한다)에서 영업중인 F라는 상호의 실내포장마차 영업권과 시설일체를 권리금 23,000,000원에 인수하기로 하는 양도양수계약을 체결하고, 같은 달 22. 이 사건 건물의 공유자인 피고들(피고 B은 피고 C의 아들이다)과 이 사건 점포에 대하여 임대차기간 2018. 8. 10.부터 2020. 8. 9.까지 2년, 임대차보증금 10,000,000원, 차임 월 1,000,000원(부가가치세 별도, 매월 10일 후불지급), 관리비(수도요금 포함) 월 40,000원으로 정하여 임대차계약(이하 ‘"
fraud_core,138741,3,False,"”고 거짓말을 하였다. 그러나 사실은 피고인은 E을 대신하여 임시로 C어린이집을 운영한 것이므로 보증금 3,000만 원을 지급하고 위 어린이집을 임차한 사실이 없고, E으로부터 동의를 받은 적이 없어 임대차보증금을 담보로 지급할 의사나 능력이 없었다. 피고인은 이와 같이 피해자를 기망하여 이에 속은 피해자로부터 같은 날 차용금 명목으로 540만 원을 교부받고, 위와 같이 위조한 부동산임대차계약서를 마치 진정하게 성립된 것처럼 피해자에게 교부하여 행사하였다. 증거의 요지 『2021고단644』"
deposit_dispute,123871,3,False,"’에 관하여 체결한 근저당권설정계약은 이를 취소한다. 피고 현대성우오토모티브코리아 주식회사는 피고 1에게 이 사건 2 내지 5 부동산에 관하여 인천지방법원 북인천등기소 2011. 11. 4. 접수 제76246호로 마친 각 근저당권설정등기의 각 말소등기절차를 이행하라.  이유 1. 이 법원의 심판범위 원고는 제1심에서 제1심 공동피고 주식회사 백록, 소외 1, 소외 4, 소외 2, 소외 5 및 피고 1에 대하여 금전 지급청구를 하였고, 피고 1, 피고 현대성우오토모티브코리아 주식회사(이하 ‘"
fraud_core,75450,3,False,"‘이 사건 사업’이라 한다)을 추진하면서, 2008. 5. 당진군에 건축허가를 신청하여 2008. 6. 2. 당진군수로부터 건축허가(배수설비설치신고, 공작물축조신고, 개발행위허가, 산지전용허가 의제처리)를 받고, 2009. 9. 22.경 신축 건물의 2 ~ 5층에 관하여 입점의향서를 제출한 주식회사 L와 임대차계약을 체결하고, 2009. 7. 28.경 M과 공사기간 2009. 8. ~ 2010. 3., 계약금액 200억 2,000만 원으로 정하여 N빌딩 신축공사 도급계약을 체결(이하 ‘"
protection_mechanism,50900,3,False,"‘한마트’라고 한다) 소유의 이 사건 부동산에 관하여 채권최고액 1,950,000,000원, 채무자 소외 1로 된 근저당권설정등기를 경료하였다. (2) 한편 소외 2, 3은 2008. 6. 12. 한마트 소유의 이 사건 부동산에 관하여 채권최고액 500,000,000원, 채무자 소외 1로 된 근저당권설정등기를 경료하였다. (3) 위 소외 2, 3은 자신들의 위 근저당권에 기하여 임의경매를 신청하여 2008. 10. 28. 서울서부지방법원 2008타경16857호로 임의경매개시결정(이하 ‘"
protection_mechanism,57899,3,True,"’이라 한다) 제3조 제1항에 정한 대항력 요건을 갖추고 유흥주점으로 점유․사용하고 있다. 나. 원고는 2018. 9. 12. C으로부터 이 사건 건물을 매수한 뒤, 2018. 9. 13. 이 사건 건물에 관하여 원고 명의의 소유권이전등기를 마쳤다. 다. 원고는 2018. 10. 17.경 피고와 이 사건 건물 건물에 관하여 임대차보증금 40,000,000원, 차임 월 2,800,000원, 임대차기간 2018. 10. 17.부터 2020. 10. 18.까지로 정하여 임대차계약(이하 ‘"
protection_mechanism,120494,3,False,"'이라 한다). 위 매매계약에, 따라 이 사건 아파트의 소유권이전등기는 2016. 12. 1. C로 이전되었다가, 같은 날 피고에게 이전되었으며, 국제자산신탁으로 다시 이전되었다. 4) 위 3)항 기재 신탁이전등기는, 제1 신탁계약의 목적물 중 일부인 이 사건 아파트에 관하여 피고가 소유권을 이전받으면서 피고가 새롭게 위탁자가 되어 체결한 것으로, Q조합을 우선수익권자로(우선수익한도금액 464,100,000원), 수탁자를 국제자산신탁으로 하여 체결한 신탁계약에 기한 것이다(이하 '"
deposit_dispute,110309,3,False,"’ 송달일 신탁해지를 원인으로 한 소유권이전등기절차를 이행하라. 3. 피고 주식회사 I은 원고가 피고 B 등을 대위하여 피고 H에 대하여 이 사건 부동산에 관한 2017. 2. 6.자 신탁계약을 해지한 데 대하여 동의의 의사표시를 하라. [원고는 이 법원에서 피고 B 등에 대한 청구취지를 확장함과 아울러, 피고 H에 대한 청구취지 중 소유권이전등기의 등기원인 부분을 변경하였다.]  이유 1. 기초 사실 이 법원이 이 부분에 관하여 적을 이유는, 제1심판결 중 4면 4, 5행의 “"
fraud_core,1485,3,False,"’이라 한다)을 체결하였다. 2) O은 이 사건 각 매매계약을 체결한 후 이 사건 각 부동산의 임차인인 원고들 등에게 이 사건 각 부동산에서 전출하였다가 다시 전입신고를 해달라고 요청하였다. 이에 원고들 등은 별지2 표 기재와 같이 2019. 4. 26., 2019. 4. 29., 2019. 4. 30., 2019. 5. 14.경 이 사건 각 부동산에서 전출하였고, 2019. 4. 23.경부터 2019. 5. 23.경까지 O과 이 사건 각 부동산에 관하여 각 임대차계약(이하 ‘"
protection_mechanism,48360,3,False,"’고 정하고 있다. (5) 이 사건 권리양도계약에 따라, 원고는 피고 1에게 2013. 3. 11. 계약금 4,000만 원, 2013. 4. 9. 중도금 1억 원, 2013. 8. 30. 잔금 중 1억 원, 2013. 8. 31. 2억 200만 원(나머지 잔금 1억 4,000만 원과 임차보증금 6,200만 원을 합한 금액이다)을 지급한 다음 이 사건 상가를 인도받아 2013. 9. 1.경부터 이 사건 약국을 운영하였다. (6) 피고 1은 2013. 8. 27.경 소외 1에게 ‘"
fraud_core,120468,3,True,"‘계약’에 기한 것이므로, 단독행위인 상계를 전제로 하는 채무자회생법 제422조 제1호가 적용되지 않는다고 주장한다. 그러나 파산채권자 사이의 공평을 유지하기 위한 채무자회생법 제422조 제1호의 규정 취지에 비추어 볼 때, 파산채권자가 파산선고 후에 부담한 채무에서 파산채권을 공제하는 경우에도 위 제422조 제1호가 적용되어야 하므로, 원고들의 피고 파산관재인에 대한 매매대금지급채무에서 임대보증금반환채권을 공제할 수 없고, 위와 같은 공제가 파산법원의 허가를 받은 ‘"
fraud_core,101266,3,False,"’이라 한다)을 체결하고, 2018. 6. 29. 이 사건 임대차계약서에 주택임대차보호법에 따른 확정일자를 받았으며, 피고 B에게 2018. 6. 26.부터 2018. 7. 13.까지 사이에 보증금 183,000,000원을 지급하였다. 라. 피고 B은 이 사건 부동산에 관하여, 2019. 5. 27. 신탁재산의 귀속을 원인으로 소유권이전등기를 마쳤다가, 2019. 5. 27. 다시 I조합를 우선수익자로 하고, 수탁자를 피고 신탁회사로 하는 부동산담보신탁계약(이하 ‘"
deposit_dispute,119481,3,False,"‘ 소외 4’에 대한 임대차보증금반환채권으로 특정되어서 당해 채권자인 원고, 채무자인 소외 1, 제3채무자인 소외 4 사이에만 효력이 있고, 제3채무자인 소외 4가 이 사건 가압류결정을 송달받은 후 임대차목적물인 이 사건 주택을 피고에게 양도하여 피고가 주택임대차보호법에 따라 소외 4로부터 소외 1에 대한 임대인의 지위를 승계하였다고 하더라도 피고는 소외 4의 특정승계인에 불과할 뿐, 포괄승계인이라고 볼 수 없으므로, 이 사건 가압류결정은 가압류대상인 소외 1의 ‘"
protection_mechanism,120118,3,False,"'라고만 한다)는 그 이전인 1994. 3. 19. 소외 1로부터 이 사건 주택 부분을 임대차보증금 3,500만 원을 지급하고 임차하여 현재까지 이 사건 주택 부분에 거주하면서 이를 점유하고 있으나, 임대차계약서상의 확정일자는 1994. 10. 10. 마쳤고, 전입신고는 위 근저당권설정 이후인 1996. 7. 3. 비로소 마쳤다. 나. 그러던 중 위 농협중앙회의 신청에 의해 1997. 2. 21. 서울지방법원 동부지원 97타경3860호로 부동산임의경매절차(이하 '"
deposit_dispute,137397,3,True,"‘잔금’은 실사를 거쳐 피고 회사의 각종 채권채무를 정산한 다음 그 차액을 지급하기로 한 것이었으므로(이 사건 계약서 제5조), 잔금의 정산 결과 반드시 피고 등이 원고에게 일정금액을 지급하여야 하는 것은 아니며, 오히려 원고가 이미 받았던 계약금과 중도금 중 일정금액을 반환하여야 할 경우도 생길 수 있는 것이다. 따라서 원심의 위 논거는 그 전제의 타당성을 인정할 수 없어 부당하다. 다음으로 ②의 점에 관하여 보면, 이 사건에서 당사자들이 주장하고 있는 ‘"
fraud_core,67340,3,True,"”고 규정하고 있는 사실은 당사자 사이에 다툼이 없고, 소외 1이 2003. 5. 3.부터 1년씩 공제계약을 각 갱신할 당시 피고에 대하여, 자신이 2001. 12. 20.부터 세입자들로부터 전세금 명목으로 금원을 편취하여 공제사고에 해당하는 행위를 해온 사실을 알리지 아니한 사실은 앞서 본 바와 같다. 그러나 소외 1의 위 행위가 공제약관 제17조가 정하는 공제계약을 무효로 하는 사기행위에 해당하는지에 관하여 보건대, ① 공제약관 제1조는 공제가입자의 ‘"
deposit_dispute,129642,3,False,"’라 한다)개시결정을 하였고, 2016. 11. 24. 회생계획인가결정을 하였으며, 위 회생절차는 2018. 6. 1. 종결 및 확정되었다. 2) 피고는 이 사건 회생절차에서 이 사건 임대차계약에 따른 임대차보증금반환채권 2억 5,000만 원을 회생채권으로 신고하였고, 원고의 관리인인 J은 이를 그대로 시인하였다. 그 결과 시인된 피고 명의의 회생채권은 그대로 확정되어 원금의 50%에 해당하는 1억 2,500만 원을 변제하는 내용으로 회생채권자표(이하 ‘"
fraud_core,90538,3,False,"‘E’라고 입력하여 이를 출력한 후, 임차인 성명란 옆에 E 명의의 도장을 날인하였다. 이로써 피고인은 행사할 목적으로 권리·의무에 관한 사문서인 E 명의의 오피스텔 임대차계약서 1부를 위조하였다. 3. 위조사문서행사 피고인은 2016. 12. 23.경 인천 계양구 F건물 G호에서 그 위조 사실을 모르는 E에게 위와 같이 위조한 오피스텔 임대차계약서를 마치 진정하게 성립한 것처럼 교부하여 위조된 사문서를 행사하였다. 증거의 요지 『2020고단2886』"
protection_mechanism,102833,3,False,"‘보조참가인’이라고만 한다)에게 채권최고액 39억 2,000만 원의 근저당권설정등기(수원지방법원 동수원등기소 접수 (접수번호 1 생략))를, ② 같은 날 참가인에게 채권최고액 10억 원의 근저당권설정등기(위 등기소 접수 (접수번호 2 생략))를 각 마쳐주었다. 라. 원고와 피고 사이의 도급계약 1) 원고(변경 전 상호: 주식회사 케이디오산업)는 2008. 10. 1. 및 2008. 11. 1. 피고로부터 이 사건 토지 상 별지목록 기재 부동산(이하 ‘"
fraud_core,21654,3,False,"’이라 한다)을 체결하였다. 나. 원고들은 2018. 12. 4. 소외 회사로부터 이 사건 건물을 매수하고, 2019. 6. 4. 그 소유권이전등기를 마쳤다. 다. 원고들은 2019. 7. 4. 피고 D에게 이 사건 계약에 따른 임대차기간이 2019. 11. 30. 종료될 예정이며 임대차계약을 갱신할 의사가 없음을 통보하는 내용의 내용증명을 발송하였고, 그 내용증명은 그 무렵 피고들에게 도달하였다. 라. 피고 E은 피고 D과 이 사건 임차건물에서 ‘"
fraud_core,131799,3,False,"’이라 한다)을 체결하였다. 나. 원고들은 2018. 12. 4. 소외 회사로부터 이 사건 건물을 매수하고, 2019. 6. 4. 그 소유권이전등기를 마쳤다. 다. 원고들은 2019. 7. 4. 피고 D에게 이 사건 계약에 따른 임대차기간이 2019. 11. 30. 종료될 예정이며 임대차계약을 갱신할 의사가 없음을 통보하는 내용의 내용증명을 발송하였고, 그 내용증명은 그 무렵 피고들에게 도달하였다. 라. 피고 E은 피고 D과 이 사건 임차건물에서 ‘"
protection_mechanism,67214,3,False,"’이라고 한다), 2010. 6. 5. 변경계약을 체결하면서 창성여객이 정비차량 1대를 추가로 양도하고 전체 양도대금을 4,971,000,000원으로 증액하였다. 3) 이 사건 양도계약에서 피고가 이 사건 버스에 설정된 저당권의 피담보채무와 고용승계하기로 한 창성여객 근로자들에 대한 퇴직금채무를 인수하고 양도대금과의 차액을 창성여객에게 지급하기로 정하였다가, 이 사건 변경계약에서는 피고가 이 사건 버스에 설정된 주식회사 삼화두리상호저축은행(이하 ‘"
deposit_dispute,128538,3,False,"'라는 상호로 숙박시설을 운영하던 E과, 원고가 7,000만 원에 위 숙박시설의 영업에 관련된 물적 설비 일체 및 그 사업에 관한 모든 권리․의무 일체를 양도받기로 하는 내용의 포괄적 영업양수도 계약을 체결하였다. 나. 원고는 2015. 2. 10. 피고와 이 사건 건물에 관하여 임대차보증금 1억 3,000만 원, 차임 월 600만 원(부가가치세 별도), 임대기간 2015. 2. 11.부터 2018. 2. 10.까지로 정하여 임대차계약(이하 '"
fraud_core,86396,3,False,"”로 사용승인을 받았다. 한편, 원고 A의 남편인 치과의사 H은 2019. 3. 13. 이 사건 건물 I호에 대하여 J로부터 보증금 5,000만 원, 월 차임 140만 원(부가가치세 별도)에 2019. 3. 13.부터 2021. 7. 31.까지, 위 건물 K호에 대하여 L로부터 보증금 3,000만 원, 월 차임 150만 원(부가가치세 별도)에 2019. 3. 13.부터 2021. 7. 31.까지 각 임차하는 내용의 계약을 체결하였다(이하 “"
deposit_dispute,147859,3,False,"”라고 기재되어 있다. 라. 한편, J공인중개사사무소를 운영하는 공인중개사인 피고 D은 이 사건 임대차계약서의 중개인 란에 서명, 날인하였다. 마. 원고는 피고 C에게, 2015. 3. 13. 계약금 15,000,000원, 2015. 3. 16. 중도금 10,000,000원, 2015. 4. 10. 잔금 20,000,000원을 각 지급함으로써 합계 45,000,000원의 임대차보증금을 모두 지급하였다. 바. 원고는 2015. 8. 13. ‘"
deposit_dispute,159,3,True,"‘이 사건 건물’이라고 한다)를 커피전문점을 운영하려는 피고에게 2010. 11. 29. 보증금 5억 원, 임대차기간 2010. 12. 15.부터 2015. 12. 15.까지, 월차임 1,000만 원으로 정하여 임대하였다. 나. 피고가 이 사건 건물에서 커피전문점을 운영하기 위해서는 주택이었던 이 사건 건물의 인테리어 공사 등이 필요한 상황이었다. 이에 따라 이 사건 건물의 현상변경 및 원상회복과 관련하여 원, 피고는 계약서 제5조에서 ‘"
deposit_dispute,67713,3,False,"‘C’라고만 한다)에 대한 청주지방법원 2016차2407호 지급명령, 청주지방법원 2016차2432호 지급명령, 청주지방법원 2016차2433호 지급명령에 기한 각 강제집행을 불허한다.  이유 1. 기초사실 가. 피고의 C에 대한 지급명령 1) 청주지방법원 2016차2407호 지급명령 피고는 C를 상대로 청주지방법원 2016차2407호로 임대차계약의 임대차보증금 반환을 청구하는 지급명령을 신청하였고, 위 법원은 2016. 8. 30. ‘"
fraud_core,103991,3,True,"’이라고 한다) 제4조는 다음과 같이 보증이행 대상이 아닌 채무를 열거하고 있다. 제4조 (보증이행 대상이 아닌 채무) 보증회사는 다음 각 호의 1에 해당하는 채무에 대하여는 보증채무를 이행하지 아니합니다. 2. 주채무자가 대물변제, 차명, 이중계약 등 주택공급에 관한 규칙에 의한 정상계약자가 아닌 자에게 부담하는 채무 3. 입주자모집공고 전에 주택분양계약을 체결한 자가 납부한 입주금 나-3. 한편, 위 주택분양보증서 특기사항란에는 ‘"
deposit_dispute,8597,3,False,"“피고는 ‘피고가 2015. 1. 2.자 유체동산양도양수계약서(을 제8호증) 등을 통해 이 사건 회사를 양수받으면서 위 회사 소유의 유체동산도 소유하게 되었으나, 이 사건 건물에 대한 인도집행이 이루어지면서 원고가 위 유체동산을 보관·점유하게 되었는바, 피고가 위 유체동산에 대한 반환을 요청하였음에도 원고는 자신의 소유권을 주장하면서 시가 2,500만 원 상당의 산소통 등 64종류의 자동차 정비기계와 기구에 대한 반환을 거부하였다’"
fraud_core,120674,3,False,"’이라 한다)을 체결한 사실 등을 인정한 다음, 이 사건 건물에 대한 공사기간은 2003. 3.경부터 2004. 2.경까지 1년 가까이 소요된 점, 원고는 이 사건 건물이 완공된 후 다시 피고와 사이에 이 사건 임대차계약을 체결한 점 등에 비추어 보면, 원고는 피고가 이 사건 건물을 신축하는데 대하여 묵시적으로 동의하였다고 봄이 상당하고, 이 사건 임대차계약 당시 작성된 공장월세계약서(갑 제1호증)에는 이 사건 임대차 목적물로 ‘"
deposit_dispute,21534,3,False,"’라고 한다)하는 내용의 계약을 체결하고, E에게 같은 날 계약금 600만 원, 2016. 10. 17. 나머지 임대차보증금 5,400만 원을 각 지급한 뒤, 늦어도 2016. 11. 15. 이전에 이 사건 점포를 본점 소재지로 하여 사업자등록을 하였다. 다. E은 2017. 9. 14. 이 사건 건물에 관하여 신탁재산의 귀속을 원인으로 한 소유권이전등기를 경료받았다가 같은 날 H주식회사(변경 전 상호 : 주식회사I, 이하 ‘"
protection_mechanism,131407,3,False,"""① 위 소외 1이 위 소외 2에게 이 사건 부동산을 매도하고 위 소외 2로부터 이를 임차하였다. ② 위 소외 2이 이 사건 부동산을 소외 3 회사에 금 50,000,000원에 매도하기로 하고 계약금으로 금 10,000,000원을 교부받았다. ③ 1985. 5. 초경 소외 6이 소외 3 회사의 대표사원인 소외 7과 함께 이 사건 주택을 방문하였을 때 실소유자는 소외 2이고 자신은 임차인이라고 하면서 임대차계약서를 제시하였다."""
deposit_dispute,117685,3,False,"’라는 상호로 식당을 운영하던 종전 임차인인 F 및 G에게 권리금과 함께 임대차보증금을 반환하는 방식으로 지급하였다. 나. C는 이 사건 점포를 인도받은 후 위 상호를 승계하여 식당을 운영하였는데, C의 요청으로 피고는 2017. 5. 18. 원고와 사이에 이 사건 점포에 관하여 임대차기간을 2017. 5. 18.부터 2019. 5. 17.까지(24개월)로 정하고 나머지 조건은 위 C(이하 원고와 C를 함께 칭할 경우에는 ‘"
protection_mechanism,111396,3,True,”를 지나치게 좁게 해석할 필요가 없다. 공매는 채무자인 체육시설업자의 의사와 무관하게 진행되는 강제환가절차를 통한 소유권 이전이라는 점에서 민사집행법에 따른 경매 절차 등과 실질적으로 차이가 없다. 또한 담보신탁계약에 따른 공매 절차가 유찰되어 최종 공매 조건으로 체결되는 체육필수시설에 관한 수의계약도 공매의 경우와 실질적으로 같다. 따라서 이와 같은 공매 절차나 수의계약도 체육시설법 제27조 제2항 제4호에서 정하는 “
deposit_dispute,11354,3,True,"’이라 한다). 다. 피고 E는 이 사건 ㉮부분을 인도받아 I슈퍼라는 상호의 가게를 운영하고 있고, 피고 F은 이 사건 ㉯부분을 인도받아 J식당이라는 상호(종전 상호 K)의 가게를 운영하고 있다. 라. 망 H은 2009. 7. 12. 피고 E와 임대차보증금을 700만 원으로, 차임을 월 120만 원으로, 피고 F과 임대차보증금을 300만 원으로, 차임을 월 60만 원으로 각 변경하였다. 위 각 임대차계약서 제11조에는 ‘"
protection_mechanism,121348,3,False,"’이라 한다)을 발령하였다. 이 사건 지급명령은 2019. 7. 23. E, B에게 송달되어, 2019. 8. 7. 확정되었다. 마. B는 2020. 1. 27.(을 제3호증에는 체결일이 2020. 2. 28.이라 기재되어 있으나 등기부상 등기원인일의 기재에 따른다) 피고와 사이에 B 소유의 이 사건 부동산 2분의 1 지분에 관하여 채권최고액 100,000,000원, 채무자 B, 근저당권자 피고의 근저당권설정계약(이하 ‘"
deposit_dispute,50158,3,False,"’이라는 상호로 음식점을 운영하였다. 다. 2020. 7. 초순경 이 사건 상가 내 천장과 벽면에서 누수가 발생하였고, 같은 해 7. 30.에는 누수로 인하여 천장 일부가 무너져 내리는 일이 발생하였다. [인정근거] 다툼 없는 사실, 갑 제1, 2호증의 각 기재, 갑 제3호증의 영상 및 변론 전체의 취지 2. 피고의 수선의무위반 및 이 사건 임대차계약의 해지 가. 인정사실 1) 원고는 2019. 7. 29. 피고에게 ‘"
deposit_dispute,66816,3,False,"’라 한다)를 작성한 것은 기왕에 이루어진 채권양도약정에 따라 임대인인 소외인에게 채권양도사실을 통지하기 위한 것이었을 뿐이고, 실제로 와이푸드가 피고에게 이 사건 임대차보증금 반환채권을 양도한 것은 2008. 10. 1.이므로, 그 당시를 기준으로 와이푸드에게 사해의사가 있었는지, 와이푸드와 피고가 통모하였는지 등을 판단하여야 한다는 피고의 주장에 대하여, ① 2008. 10. 1. 작성된 조건부 이행 확약서(이하 ‘"
deposit_dispute,89438,3,False,"’이라는 상호로 음식점을 운영하였다. 다. 2020. 7. 초순경 이 사건 상가 내 천장과 벽면에서 누수가 발생하였고, 같은 해 7. 30.에는 누수로 인하여 천장 일부가 무너져 내리는 일이 발생하였다. [인정근거] 다툼 없는 사실, 갑 제1, 2호증의 각 기재, 갑 제3호증의 영상 및 변론 전체의 취지 2. 피고의 수선의무위반 및 이 사건 임대차계약의 해지 가. 인정사실 1) 원고는 2019. 7. 29. 피고에게 ‘"
protection_mechanism,25850,3,False,"'이라고 한다)의 1층 및 4층에 관하여 임차보증금을 금 130,000,000원, 기간을 1997. 11. 20.부터 12개월로 각 정하여 임대차계약을 체결한 후 1997. 10. 22. 이 사건 건물 소재지로 주민등록 전입신고를 마치고, 그 임대차계약서에 대하여 같은 달 23.자로 확정일자를 받은 사실, 그 후 이 사건 건물이 완공되자 원고는 1998. 4. 15. 소외 1로부터 이 사건 건물의 2층 202호(이하 '"
deposit_dispute,37059,3,False,"”라고 기재한 사실, 원고는 위 경매절차에서 이 사건 부동산을 낙찰받아 소유권을 취득한 후 소외인에 대하여 이 사건 부동산의 인도청구를 하였으나 소외인의 위 전입신고가 그의 임차권을 공시하는 효력이 있어 주택임대차보호법상의 대항력을 갖추었다는 이유로 2007년 5월에 원고의 패소가 확정된 사실, 그리하여 원고는 같은 해 8월에 소외인에게 임대차보증금 4,300만 원을 반환한 사실을 알 수 있다. 이에 대하여 원심은 ‘"
deposit_dispute,104376,3,False,"’를 공인중개사 I의 명의로 개설등록을 하여 운영하면서 부동산중개업을 영위한 자이다. 다. F은 원고로부터 원고의 명의로 임대차계약을 체결할 권한을 부여받고, J에게 이 사건 부동산을 소개하여 주었고, J은 F의 중개로 2018. 5. 4. 이 사건 부동산을 보증금 15,000,000원, 임대기간 2018. 5. 4.부터 2019. 5. 3.까지, 차임 월 300,000원으로 정하여 임차하는 내용의 임대차계약(이하 ‘"
fraud_core,32757,3,False,"”이라는 옛 임금들의 호령이라도 들어 마땅하지 않은가? A의 100억 원대 빚은 A가 갚아야지 왜? 총회 회관 팔아 총회원 공금으로 갚는다는 말인가?? 그것도 이 땅위에 성령님의 강림과 역사하심의 성지, 총회 회관은 돈으로 계산할 수 없는 무한대 고가품인 것이다. 매각해서도 안 되지만 매각 계약을 하려면 제대로 해야지, 밀거래 식 이중계약을 하고, 기부금만 131억 4천만 원을 받기로 한 계약서는 또 무엇인가? “"
deposit_dispute,98710,3,True,"‘상대방’은 이 사건 연대보증계약의 주채무자인 소외 2를 일컫는 것이 아니라 채권자인 원고를 일컫는 것이어서 소외 1 의료법인의 회생절차 개시신청 전 6월을 초과하여 이루어진 이 사건 연대보증계약에 따른 구상금채권 6억 원에 대하여는 피고가 부인권을 행사할 수 없다. 나. 피고의 주장 이 사건 연대보증계약은 채무자회생법 제100조 제1항 제4호에서 정한 무상행위에 해당하고, 같은 법 제101조 제3항에서 규정한 ‘"
protection_mechanism,109989,3,False,"‘O’에서 F을 만나 그로부터 제1항 기재와 같이 서울동부지방법원 G 경매사건에 관한 감정, 상담 및 유치권 신고에 필요한 법률 관계 문서 작성 등을 해달라는 의뢰를 받고 컨설팅 의뢰 계약을 체결한 뒤, 그 수임계약금 명목으로 500,000원을 (주)I 명의의 AL은행 계좌(계좌번호 : AM)로 입금 받았다. 그 후 피고인은 그 계약에 따라 위 F을 위하여, 위 경매사건에 관한 유치권을 신고하는 내용의 ‘"
fraud_core,32975,3,False,"’라는 상호로 성매매알선 영업을 하다가 경찰에 단속되었고, 경찰은 2018. 5. 3. 피고인에게 단속결과 통지를 발송하였다. 3) 피고인이 2019. 4. 1. L의 소개로 A에게 이 사건 상가를 보증금 3,500만 원, 월차임 253만 원, 기간 같은 날부터 2023. 3. 30.까지로 정하여 임대하였으며, 이 사건 건물의 관리소장인 G가 계약 당시 참석하였다. 당시 작성된 임대차계약서 말미에 ‘"
fraud_core,123588,3,False,"’라는 상호로 성매매알선 영업을 하다가 경찰에 단속되었고, 경찰은 2018. 5. 3. 피고인에게 단속결과 통지를 발송하였다. 3) 피고인이 2019. 4. 1. L의 소개로 A에게 이 사건 상가를 보증금 3,500만 원, 월차임 253만 원, 기간 같은 날부터 2023. 3. 30.까지로 정하여 임대하였으며, 이 사건 건물의 관리소장인 G가 계약 당시 참석하였다. 당시 작성된 임대차계약서 말미에 ‘"
fraud_core,34667,3,False,"’이라 한다). 원고는 그 무렵 대자연네트웍스에 위 임대차보증금 1,000,000,000원을 지급하였다. (2) 원고와 대자연네트웍스는 2010. 11. 23. 원고의 대자연네트웍스에 대한 위 임대차보증금반환채권을 담보하기 위하여 피고에 대한 대자연네트웍스 명의의 1,000,000,000원의 예금채권(예금종류 : 자유로 회전예금, 예금주 : 대자연네트웍스, 증서번호 : (증서번호 생략), 이하 ‘"
fraud_core,90966,3,True,"’할 것을 정지조건으로 정한 것이라고 볼 수 없고, 더욱이 앞의 1.의 나. 1), 2), 3)에서 인정한 사실에 변론 전체의 취지를 종합하면 알 수 있는 다음과 같은 사정 즉, 이 사건 주택분양신탁계약은 원고가 이 사건 주택분양보증계약에 따라 분양이행을 한 경우 신탁부동산을 관리·처분하기 위한 목적에서 체결된 것으로서(이 사건 주택분양신탁계약서 제2조), 원고 또는 원고가 지정하는 자(이하 ‘"
fraud_core,44664,3,False,"""라고 거짓말을 하였다. 그러나 이 사건 주택은 시가가 5억 8,700만 원인 데 비하여 이에 설정된 근저당권의 피담보채무액이 합계 3억 4,000만 원, 피고인이 이 사건 주택에 관하여 부담하는 전세보증금 반환채무가 N호의 P에 대하여 7,000만 원, O호 Q에 대하여 3,500만 원, M호 R에 대하여 1억 4,000만 원으로 합계 2억 4,500만 원이어서 담보가치가 거의 없는 이른바 '"
fraud_core,98147,3,True,"'라 칭하면서 원고에게 이 사건 부동산의 임대차계약을 알선하였는바, 이러한 행위는 그 일련의 과정 전체를 객관적으로 보아 사회통념상 공인중개사법 제2조 제1호에서 정한 중개행위에 해당한다고 봄이 타당하다. 따라서 피고 협회의 위 주장도 이유 없다. 다. 피고 협회는, 이 사건 공제계약상의 공제금액을 모두 변제공탁하였다고 주장한다. 살피건대, 이 사건 공제계약에 적용되는 약관 제8조 제1항은 """
fraud_core,123325,3,False,"’를 작성한 다음 이를 공증하여 피해자 공소외 2를 기망하고, 이에 속은 피해자 공소외 2로부터 2005. 2. 25.경 1억 원짜리 자기앞수표 5장 합계 5억 원을 교부받아 이를 편취하고, 라. 위 공소외 2로부터 위 다.항과 같이 재건축시행 계약금을 받는데 행사할 목적으로, 2005. 2. 24.경 위 서부종합법률사무소에서 위 공소외 2와 재건축시행계약을 체결하면서 계약서 용지의 하단에 ‘"
deposit_dispute,146263,3,False,"‘B’ 상호로 부동산, 보증금 담보대출 등을 취급하는 대부업체이고, 피고인은 월세보증금을 담보로 피해자 회사로부터 1,000만 원을 대부받은 사람이다. 피고인은 2018. 2. 7.경 장소 불상지에서 피해자 회사에 전화하여 피고인이 거주하는 서울 강남구 C아파트 D호의 월세보증금 5억 원 중 1,000만 원을 채권양도(임대기간 2018. 1. 22.부터 2021. 1. 21.)하기로 하면서 ‘"
